comment_id,article_id,user_id,content,created_at,is_flagged
14116,40599,25,Comment 14116 on article 40599. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-05-28 00:00:00,False
14117,45670,19,Comment 14117 on article 45670. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-06 00:00:00,False
14118,30774,53,Comment 14118 on article 30774. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-02-25 00:00:00,False
14119,37647,45,Comment 14119 on article 37647. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-01-24 00:00:00,False
14120,18576,38,Comment 14120 on article 18576. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-10 00:00:00,False
14121,8137,19,Comment 14121 on article 8137. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-28 00:00:00,False
14122,27609,23,Comment 14122 on article 27609. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-09 00:00:00,False
14123,9009,17,Comment 14123 on article 9009. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-06-11 00:00:00,False
14124,18077,56,Comment 14124 on article 18077. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-10-13 00:00:00,False
14125,4304,24,Comment 14125 on article 4304. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-09 00:00:00,False
14126,37741,27,Comment 14126 on article 37741. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-12-10 00:00:00,False
14127,22112,27,Comment 14127 on article 22112. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-13 00:00:00,False
14128,7462,52,Comment 14128 on article 7462. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-02-02 00:00:00,False
14129,44411,3,Comment 14129 on article 44411. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-07-20 00:00:00,False
14130,11471,29,Comment 14130 on article 11471. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-10-31 00:00:00,False
14131,11827,31,Comment 14131 on article 11827. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-02-02 00:00:00,False
14132,39812,48,Comment 14132 on article 39812. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-05 00:00:00,False
14133,38023,37,Comment 14133 on article 38023. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-14 00:00:00,False
14134,7852,47,Comment 14134 on article 7852. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-01-18 00:00:00,False
14135,17591,33,Comment 14135 on article 17591. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-18 00:00:00,True
14136,37437,4,Comment 14136 on article 37437. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-12-31 00:00:00,False
14137,37846,8,Comment 14137 on article 37846. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-29 00:00:00,False
14138,43482,13,Comment 14138 on article 43482. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-10 00:00:00,False
14139,41665,59,Comment 14139 on article 41665. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-13 00:00:00,False
14140,16120,44,Comment 14140 on article 16120. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-09-02 00:00:00,False
14141,30292,11,Comment 14141 on article 30292. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-14 00:00:00,False
14142,45754,9,Comment 14142 on article 45754. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-12-10 00:00:00,False
14143,35834,16,Comment 14143 on article 35834. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-11 00:00:00,False
14144,19393,11,Comment 14144 on article 19393. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-02-17 00:00:00,False
14145,37036,46,Comment 14145 on article 37036. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-01-08 00:00:00,False
14146,20070,35,Comment 14146 on article 20070. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-03 00:00:00,False
14147,37020,2,Comment 14147 on article 37020. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-13 00:00:00,False
14148,21905,23,Comment 14148 on article 21905. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-12-08 00:00:00,False
14149,19659,9,Comment 14149 on article 19659. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-04 00:00:00,False
14150,17521,11,Comment 14150 on article 17521. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-03 00:00:00,False
14151,288,40,Comment 14151 on article 288. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-10-18 00:00:00,False
14152,37443,52,Comment 14152 on article 37443. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-01-08 00:00:00,False
14153,12786,53,Comment 14153 on article 12786. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-04 00:00:00,False
14154,5585,5,Comment 14154 on article 5585. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-25 00:00:00,False
14155,34046,55,Comment 14155 on article 34046. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-12 00:00:00,False
14156,15658,45,Comment 14156 on article 15658. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-11-21 00:00:00,False
14157,7695,53,Comment 14157 on article 7695. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-18 00:00:00,False
14158,33048,26,Comment 14158 on article 33048. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-25 00:00:00,False
14159,426,2,Comment 14159 on article 426. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-05 00:00:00,False
14160,28900,45,Comment 14160 on article 28900. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-22 00:00:00,False
14161,18756,14,Comment 14161 on article 18756. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-13 00:00:00,False
14162,13845,31,Comment 14162 on article 13845. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-11 00:00:00,False
14163,8202,46,Comment 14163 on article 8202. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-30 00:00:00,False
14164,28625,41,Comment 14164 on article 28625. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-01-21 00:00:00,False
14165,33713,48,Comment 14165 on article 33713. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-07 00:00:00,False
14166,18665,2,Comment 14166 on article 18665. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-06-12 00:00:00,False
14167,26344,22,Comment 14167 on article 26344. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-12-10 00:00:00,False
14168,8221,24,Comment 14168 on article 8221. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-08-13 00:00:00,False
14169,6932,36,Comment 14169 on article 6932. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-28 00:00:00,False
14170,41541,54,Comment 14170 on article 41541. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-01-27 00:00:00,False
14171,33796,55,Comment 14171 on article 33796. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-03 00:00:00,False
14172,27725,5,Comment 14172 on article 27725. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-02-13 00:00:00,False
14173,23456,45,Comment 14173 on article 23456. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-02-06 00:00:00,False
14174,28727,14,Comment 14174 on article 28727. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-18 00:00:00,False
14175,30509,53,Comment 14175 on article 30509. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-22 00:00:00,False
14176,4808,22,Comment 14176 on article 4808. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-21 00:00:00,False
14177,25319,1,Comment 14177 on article 25319. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-07 00:00:00,False
14178,333,28,Comment 14178 on article 333. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-01-04 00:00:00,False
14179,18166,19,Comment 14179 on article 18166. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-08-30 00:00:00,False
14180,2699,49,Comment 14180 on article 2699. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-23 00:00:00,False
14181,5779,8,Comment 14181 on article 5779. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-09-09 00:00:00,False
14182,12568,55,Comment 14182 on article 12568. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-14 00:00:00,False
14183,11428,60,Comment 14183 on article 11428. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-05-05 00:00:00,False
14184,40766,2,Comment 14184 on article 40766. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-31 00:00:00,False
14185,17756,32,Comment 14185 on article 17756. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-07 00:00:00,False
14186,10766,54,Comment 14186 on article 10766. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-01-25 00:00:00,False
14187,21983,39,Comment 14187 on article 21983. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-02 00:00:00,False
14188,23821,60,Comment 14188 on article 23821. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-26 00:00:00,False
14189,35983,20,Comment 14189 on article 35983. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-14 00:00:00,False
14190,20379,16,Comment 14190 on article 20379. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-30 00:00:00,False
14191,40697,10,Comment 14191 on article 40697. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-02-02 00:00:00,False
14192,2324,14,Comment 14192 on article 2324. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-09 00:00:00,False
14193,28096,55,Comment 14193 on article 28096. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-04 00:00:00,True
14194,23809,6,Comment 14194 on article 23809. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-10-07 00:00:00,False
14195,2767,37,Comment 14195 on article 2767. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-06-03 00:00:00,False
14196,42265,49,Comment 14196 on article 42265. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-30 00:00:00,False
14197,31782,52,Comment 14197 on article 31782. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-02-25 00:00:00,False
14198,48970,55,Comment 14198 on article 48970. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-05-17 00:00:00,False
14199,44808,27,Comment 14199 on article 44808. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-21 00:00:00,False
14200,23740,35,Comment 14200 on article 23740. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-03-25 00:00:00,False
14201,19307,9,Comment 14201 on article 19307. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-02-15 00:00:00,False
14202,30713,48,Comment 14202 on article 30713. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-03 00:00:00,False
14203,25656,11,Comment 14203 on article 25656. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-01 00:00:00,False
14204,21119,22,Comment 14204 on article 21119. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-06-21 00:00:00,False
14205,37524,14,Comment 14205 on article 37524. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-03-31 00:00:00,False
14206,24617,24,Comment 14206 on article 24617. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-10 00:00:00,False
14207,34038,56,Comment 14207 on article 34038. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-01-28 00:00:00,False
14208,24986,34,Comment 14208 on article 24986. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-07-20 00:00:00,False
14209,44342,57,Comment 14209 on article 44342. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-05-11 00:00:00,False
14210,32200,22,Comment 14210 on article 32200. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-12 00:00:00,False
14211,14803,11,Comment 14211 on article 14803. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-02 00:00:00,False
14212,13132,60,Comment 14212 on article 13132. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-26 00:00:00,False
14213,17957,55,Comment 14213 on article 17957. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-09-20 00:00:00,False
14214,22238,42,Comment 14214 on article 22238. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-01-19 00:00:00,False
14215,16161,5,Comment 14215 on article 16161. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-08-03 00:00:00,True
14216,21684,40,Comment 14216 on article 21684. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-09 00:00:00,False
14217,25820,13,Comment 14217 on article 25820. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-02-19 00:00:00,False
14218,3030,20,Comment 14218 on article 3030. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-26 00:00:00,False
14219,48394,43,Comment 14219 on article 48394. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-26 00:00:00,False
14220,39208,11,Comment 14220 on article 39208. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-09-16 00:00:00,False
14221,9098,59,Comment 14221 on article 9098. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-02-08 00:00:00,False
14222,19744,41,Comment 14222 on article 19744. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-06-04 00:00:00,False
14223,15082,11,Comment 14223 on article 15082. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-02 00:00:00,False
14224,7535,46,Comment 14224 on article 7535. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-07 00:00:00,False
14225,1770,57,Comment 14225 on article 1770. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-12-20 00:00:00,False
14226,1956,48,Comment 14226 on article 1956. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-02-21 00:00:00,False
14227,12858,56,Comment 14227 on article 12858. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-02-04 00:00:00,True
14228,40701,55,Comment 14228 on article 40701. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-11 00:00:00,False
14229,32327,53,Comment 14229 on article 32327. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-04 00:00:00,False
14230,15551,41,Comment 14230 on article 15551. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-15 00:00:00,False
14231,48316,32,Comment 14231 on article 48316. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-04-06 00:00:00,True
14232,29044,8,Comment 14232 on article 29044. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-02-15 00:00:00,False
14233,34295,60,Comment 14233 on article 34295. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-22 00:00:00,False
14234,49948,13,Comment 14234 on article 49948. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-28 00:00:00,False
14235,12320,56,Comment 14235 on article 12320. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-20 00:00:00,False
14236,28379,15,Comment 14236 on article 28379. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-02-18 00:00:00,False
14237,16261,47,Comment 14237 on article 16261. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-21 00:00:00,False
14238,37446,20,Comment 14238 on article 37446. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-16 00:00:00,False
14239,14215,41,Comment 14239 on article 14215. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-10-03 00:00:00,False
14240,5635,27,Comment 14240 on article 5635. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-12 00:00:00,False
14241,6377,60,Comment 14241 on article 6377. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-22 00:00:00,False
14242,19717,37,Comment 14242 on article 19717. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-12-07 00:00:00,False
14243,1734,5,Comment 14243 on article 1734. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-16 00:00:00,False
14244,48930,15,Comment 14244 on article 48930. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-03-29 00:00:00,False
14245,11977,52,Comment 14245 on article 11977. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-12-25 00:00:00,False
14246,19426,38,Comment 14246 on article 19426. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-30 00:00:00,False
14247,36309,12,Comment 14247 on article 36309. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-09-11 00:00:00,False
14248,33502,46,Comment 14248 on article 33502. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-08-23 00:00:00,False
14249,36370,56,Comment 14249 on article 36370. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-26 00:00:00,False
14250,49110,15,Comment 14250 on article 49110. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-07-25 00:00:00,False
14251,49783,51,Comment 14251 on article 49783. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-27 00:00:00,False
14252,16456,12,Comment 14252 on article 16456. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-19 00:00:00,False
14253,22358,16,Comment 14253 on article 22358. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-01-31 00:00:00,False
14254,24227,26,Comment 14254 on article 24227. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-15 00:00:00,False
14255,9505,10,Comment 14255 on article 9505. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-01-31 00:00:00,False
14256,10061,36,Comment 14256 on article 10061. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-01-10 00:00:00,False
14257,18141,17,Comment 14257 on article 18141. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-19 00:00:00,False
14258,21720,40,Comment 14258 on article 21720. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-05 00:00:00,False
14259,157,8,Comment 14259 on article 157. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-26 00:00:00,False
14260,35856,21,Comment 14260 on article 35856. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-11-17 00:00:00,False
14261,44209,15,Comment 14261 on article 44209. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-15 00:00:00,False
14262,29278,51,Comment 14262 on article 29278. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-12-02 00:00:00,False
14263,40638,9,Comment 14263 on article 40638. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-08 00:00:00,False
14264,10050,52,Comment 14264 on article 10050. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-17 00:00:00,False
14265,21541,10,Comment 14265 on article 21541. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-06 00:00:00,False
14266,49796,16,Comment 14266 on article 49796. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-12 00:00:00,False
14267,4172,12,Comment 14267 on article 4172. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-02-20 00:00:00,False
14268,34345,23,Comment 14268 on article 34345. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-01-24 00:00:00,False
14269,48878,32,Comment 14269 on article 48878. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-06 00:00:00,False
14270,6036,40,Comment 14270 on article 6036. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-15 00:00:00,False
14271,24885,9,Comment 14271 on article 24885. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-02-02 00:00:00,False
14272,5631,21,Comment 14272 on article 5631. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-19 00:00:00,True
14273,19288,41,Comment 14273 on article 19288. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-02-06 00:00:00,False
14274,24135,48,Comment 14274 on article 24135. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-03-27 00:00:00,False
14275,22691,31,Comment 14275 on article 22691. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-24 00:00:00,False
14276,9067,46,Comment 14276 on article 9067. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-05-14 00:00:00,False
14277,40525,42,Comment 14277 on article 40525. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-03-31 00:00:00,False
14278,29754,42,Comment 14278 on article 29754. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-25 00:00:00,False
14279,40305,14,Comment 14279 on article 40305. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-12-23 00:00:00,False
14280,46467,48,Comment 14280 on article 46467. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-11-02 00:00:00,False
14281,48441,8,Comment 14281 on article 48441. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-03 00:00:00,False
14282,5721,4,Comment 14282 on article 5721. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-07 00:00:00,False
14283,29261,55,Comment 14283 on article 29261. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-02 00:00:00,False
14284,27209,32,Comment 14284 on article 27209. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-02-15 00:00:00,False
14285,23885,25,Comment 14285 on article 23885. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-02-15 00:00:00,False
14286,23056,18,Comment 14286 on article 23056. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-07 00:00:00,False
14287,41665,16,Comment 14287 on article 41665. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-10-21 00:00:00,True
14288,31083,8,Comment 14288 on article 31083. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-10-29 00:00:00,False
14289,32850,3,Comment 14289 on article 32850. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-06-26 00:00:00,False
14290,32139,4,Comment 14290 on article 32139. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-08-01 00:00:00,False
14291,48736,7,Comment 14291 on article 48736. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-01-30 00:00:00,False
14292,44822,31,Comment 14292 on article 44822. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-11 00:00:00,False
14293,36201,13,Comment 14293 on article 36201. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-21 00:00:00,False
14294,10239,20,Comment 14294 on article 10239. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-24 00:00:00,False
14295,49612,31,Comment 14295 on article 49612. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-10 00:00:00,False
14296,26510,13,Comment 14296 on article 26510. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-29 00:00:00,False
