view_id,article_id,viewer_id,viewed_at
179365,37923,49,2025-07-03 00:13:59
179366,10780,10,2025-03-06 19:08:11
179367,14314,5,2023-11-25 13:08:48
179368,19631,47,2025-04-14 01:36:25
179369,9110,42,2025-03-26 22:13:46
179370,6574,8,2025-03-09 10:55:43
179371,12151,30,2025-05-19 16:17:03
179372,36961,38,2024-03-23 05:12:51
179373,49985,17,2025-10-13 02:58:55
179374,45025,36,2023-08-12 01:09:14
179375,3928,40,2023-04-05 17:51:41
179376,16487,50,2025-01-01 00:06:22
179377,30407,46,2024-08-17 21:58:34
179378,11701,48,2024-12-19 23:17:03
179379,38456,25,2024-05-23 15:17:44
179380,43792,1,2025-04-09 07:13:42
179381,48756,53,2024-04-18 17:26:02
179382,6881,8,2025-12-12 12:14:40
179383,18302,47,2026-01-24 11:33:06
179384,11103,32,2024-06-22 05:29:10
179385,12736,46,2024-09-04 11:03:25
179386,11829,56,2026-01-08 07:03:57
179387,17281,50,2023-08-20 06:13:54
179388,20864,18,2024-05-08 00:11:57
179389,32780,6,2024-07-30 06:24:32
179390,3739,25,2025-03-08 00:44:08
179391,5913,30,2024-04-12 01:54:29
179392,11150,12,2023-11-01 10:11:40
179393,37049,27,2025-07-06 20:23:39
179394,46339,21,2025-10-03 22:49:10
179395,22458,25,2026-01-21 02:31:32
179396,15361,1,2025-08-07 06:48:11
179397,46878,60,2025-05-02 01:33:44
179398,6610,40,2025-11-27 17:01:46
179399,26780,28,2023-12-05 23:45:21
179400,8057,21,2023-07-19 21:34:24
179401,21219,26,2025-03-15 21:38:43
179402,649,1,2023-11-16 21:42:55
179403,46653,48,2024-12-31 17:04:44
179404,19324,40,2025-10-07 13:16:51
179405,16082,36,2025-09-24 19:27:57
179406,24232,33,2024-12-22 19:43:44
179407,42218,17,2026-02-04 01:47:00
179408,47785,10,2024-11-06 12:24:37
179409,15953,4,2024-12-19 00:55:34
179410,3464,17,2025-04-11 12:29:46
179411,1782,43,2024-09-16 06:03:22
179412,7199,19,2023-10-07 05:09:06
179413,28794,24,2025-05-16 15:57:13
179414,26364,17,2023-04-22 13:50:01
179415,28281,8,2024-02-04 18:09:13
179416,43603,2,2023-07-29 18:12:11
179417,17662,14,2025-07-09 00:37:29
179418,47228,33,2024-04-21 18:50:07
179419,20400,3,2025-05-21 01:10:02
179420,27751,13,2023-03-02 13:08:01
179421,14772,31,2023-04-11 22:18:51
179422,5501,23,2025-10-04 19:00:20
179423,14019,25,2023-06-04 10:49:58
179424,21859,36,2024-12-04 18:34:11
179425,20612,51,2024-06-03 03:43:37
179426,28591,21,2024-02-19 14:33:52
179427,21804,9,2023-12-16 04:14:42
179428,10725,56,2025-07-21 06:11:28
179429,48835,57,2023-09-14 01:23:36
179430,43872,13,2025-09-16 20:55:27
179431,49822,6,2025-11-15 21:59:57
179432,49793,52,2024-11-15 00:07:10
179433,37577,15,2023-03-22 02:57:20
179434,32473,50,2024-05-14 19:20:48
179435,9485,10,2024-11-25 17:38:33
179436,12393,46,2023-06-27 07:03:34
179437,33405,51,2023-07-17 03:12:03
179438,26292,26,2024-12-31 09:59:16
179439,44551,7,2025-03-07 20:19:01
179440,18258,17,2025-01-25 06:53:05
179441,37788,41,2024-08-08 12:58:59
179442,28571,56,2025-04-14 18:53:44
179443,47971,5,2025-01-24 16:49:18
179444,20313,6,2025-03-18 13:35:55
179445,24401,42,2023-08-25 17:04:04
179446,27627,10,2024-06-22 01:17:04
179447,39695,15,2023-12-18 22:41:31
179448,24160,17,2024-05-28 03:57:42
179449,46088,21,2024-04-13 13:34:00
179450,14144,50,2026-02-16 12:02:39
179451,45276,16,2024-12-10 01:01:18
179452,2576,18,2025-10-04 02:19:14
179453,30427,6,2025-09-24 23:26:08
179454,19389,53,2023-05-09 07:26:13
179455,24528,59,2025-04-27 07:14:11
179456,19098,15,2025-07-22 06:16:00
179457,5778,49,2023-10-25 10:27:08
179458,27482,10,2025-05-11 10:17:08
179459,48704,16,2025-07-29 01:50:33
179460,26161,24,2023-07-26 16:04:21
179461,43042,17,2025-08-02 12:33:57
179462,24953,6,2024-09-04 19:28:05
179463,1113,3,2025-05-07 22:15:32
179464,44322,8,2023-06-06 04:42:44
179465,48337,24,2024-10-31 22:08:47
179466,21732,43,2024-06-07 15:51:08
179467,38039,26,2024-08-08 01:41:39
179468,38649,29,2024-03-28 08:12:37
179469,38515,12,2025-04-26 01:10:35
179470,28616,50,2024-08-13 09:51:48
179471,31792,14,2024-11-17 01:15:14
179472,28337,33,2023-09-03 09:24:08
179473,39565,60,2025-11-29 15:07:58
179474,23770,4,2025-10-31 14:54:15
179475,15860,28,2024-03-24 07:27:19
179476,21930,27,2024-08-04 04:50:30
179477,16423,36,2024-08-30 17:57:47
179478,40446,18,2025-08-07 05:01:30
179479,21551,59,2024-08-20 22:51:58
179480,33702,26,2024-01-22 12:46:03
179481,12251,24,2025-05-05 15:24:58
179482,16715,49,2026-01-24 02:34:29
179483,23533,39,2024-01-24 07:12:18
179484,18576,27,2025-07-06 10:34:43
179485,29213,51,2025-04-18 05:45:43
179486,48948,55,2024-06-17 20:45:32
179487,8734,2,2025-04-29 06:00:15
179488,17696,19,2024-08-09 09:29:33
179489,28643,41,2025-02-17 08:19:00
179490,45260,8,2025-09-26 20:54:40
179491,10847,42,2023-05-31 11:06:15
179492,35179,19,2026-02-17 09:10:16
179493,42351,22,2024-12-27 13:55:36
179494,29971,50,2024-11-11 21:22:59
179495,34465,15,2023-11-19 11:26:38
179496,15520,38,2023-10-28 19:58:38
179497,6647,10,2023-05-24 07:39:48
179498,16206,12,2024-12-03 19:37:51
179499,14680,37,2026-01-06 12:36:21
179500,1757,2,2025-04-14 08:55:28
179501,17464,60,2025-01-17 04:28:49
179502,10664,46,2025-03-10 07:39:02
179503,582,14,2024-01-08 14:20:18
179504,13798,55,2025-05-10 12:59:48
179505,17197,37,2023-04-18 04:41:26
179506,17308,47,2024-09-16 05:35:42
179507,34779,46,2025-03-29 05:22:45
179508,34014,16,2025-03-26 12:17:40
179509,29731,39,2025-08-18 09:07:09
179510,28629,41,2025-12-15 17:16:49
179511,3828,56,2025-06-03 04:27:13
179512,13088,29,2025-05-28 19:01:05
179513,15444,4,2024-11-21 23:44:36
179514,20667,50,2024-03-11 03:26:40
179515,21714,22,2023-06-21 11:47:59
179516,44504,56,2025-02-14 18:58:28
179517,20499,47,2025-04-07 14:08:25
179518,46977,8,2023-12-24 18:32:56
179519,47349,45,2024-08-02 23:38:21
179520,8341,42,2023-07-01 21:28:43
179521,47909,25,2023-12-07 06:04:43
179522,8824,31,2023-09-30 01:26:00
179523,29578,5,2024-06-19 05:42:30
179524,19859,17,2024-09-02 04:54:07
179525,29049,25,2025-08-31 11:44:03
179526,20992,15,2025-04-01 16:01:38
179527,41941,40,2024-06-18 11:08:25
179528,2740,22,2024-12-29 15:17:13
179529,20232,50,2023-12-12 11:39:39
179530,13817,31,2023-12-21 07:48:33
179531,26117,22,2023-09-29 12:02:56
179532,7652,32,2025-04-06 17:46:08
179533,34174,24,2024-05-17 07:31:18
179534,16159,39,2025-10-31 12:13:05
179535,32611,37,2024-03-16 16:04:22
179536,16565,34,2026-02-19 03:38:20
179537,12216,42,2025-01-22 14:26:43
179538,7201,20,2024-02-18 18:41:21
179539,40960,39,2025-09-29 05:19:43
179540,22285,2,2024-05-26 21:07:41
179541,8418,30,2024-04-16 16:40:45
179542,38824,47,2024-09-25 16:45:14
179543,10959,11,2023-05-31 22:58:44
179544,3795,35,2025-08-30 16:09:23
179545,31668,4,2024-09-25 02:58:28
179546,5742,41,2025-09-22 22:31:09
179547,1743,49,2024-04-07 05:02:51
179548,30937,53,2025-09-07 13:34:34
179549,27941,11,2023-03-04 09:39:34
179550,37466,17,2025-09-07 11:38:20
179551,13930,47,2023-10-31 09:17:50
179552,39562,53,2023-05-19 02:17:35
179553,43756,48,2023-06-16 16:42:04
179554,31742,13,2023-06-05 02:05:25
179555,28458,22,2025-04-05 12:05:36
179556,26675,46,2024-10-23 12:49:39
179557,13379,17,2024-01-18 13:26:29
179558,30577,34,2025-08-09 02:32:24
179559,26235,51,2023-03-12 11:49:22
179560,17886,25,2025-02-19 16:43:14
179561,46772,25,2023-10-27 03:55:25
179562,35214,52,2023-11-25 07:37:38
179563,38891,16,2024-09-17 19:57:27
179564,43893,46,2025-06-24 16:49:42
179565,30961,8,2025-06-20 11:26:10
179566,42450,43,2024-01-28 11:32:23
179567,22571,37,2023-12-12 05:28:32
179568,37991,33,2024-11-09 17:26:20
179569,11768,46,2025-03-05 16:29:31
179570,10343,2,2023-05-13 10:55:44
179571,45899,49,2025-08-22 22:39:11
179572,19817,2,2025-03-07 00:34:44
179573,37010,60,2023-09-06 22:36:13
179574,18047,54,2025-12-03 08:56:13
179575,6115,7,2024-10-22 17:46:27
179576,8380,4,2023-03-27 20:27:33
179577,40107,32,2025-11-22 09:09:39
179578,37430,1,2025-12-01 03:55:28
179579,15854,48,2024-12-22 21:34:08
179580,44928,37,2025-11-03 14:21:54
179581,132,40,2024-02-22 21:34:55
179582,12977,42,2025-04-24 23:08:14
179583,6068,31,2024-08-30 09:08:50
179584,33524,55,2025-09-01 14:01:49
179585,12562,38,2024-03-12 07:15:03
179586,30828,13,2024-07-07 11:52:59
179587,43245,46,2025-08-23 02:15:00
179588,32182,1,2023-08-23 01:31:17
179589,45383,39,2024-01-24 09:23:25
179590,13278,34,2023-12-12 08:43:33
179591,33441,13,2024-11-04 15:37:46
179592,31771,44,2023-07-14 15:46:34
179593,47318,8,2024-07-15 03:12:52
179594,20452,27,2026-01-13 23:10:12
179595,40724,7,2023-12-09 07:54:31
179596,20617,14,2024-10-01 11:06:07
179597,12713,36,2023-07-13 12:08:55
179598,9341,37,2025-01-02 03:14:41
179599,1422,16,2023-05-22 18:48:42
179600,29724,31,2024-12-26 15:01:17
179601,32461,60,2024-06-11 15:39:48
179602,47310,55,2025-05-12 17:42:10
179603,9400,29,2024-04-07 23:32:06
179604,24830,44,2026-01-30 15:03:21
179605,26498,46,2025-12-13 13:36:43
179606,26597,43,2024-12-01 00:30:49
179607,34817,60,2024-09-02 00:55:37
179608,42826,5,2025-07-18 19:50:56
179609,33876,22,2024-01-14 08:44:19
179610,16576,35,2023-08-26 18:03:00
179611,6845,23,2024-05-15 21:57:29
179612,8303,6,2023-05-21 00:44:26
179613,47245,14,2024-07-05 17:42:58
179614,44708,54,2023-06-07 19:23:19
179615,35474,45,2025-08-16 12:49:54
179616,4264,6,2023-11-19 09:06:04
179617,23062,33,2023-12-14 06:33:07
179618,39692,53,2025-11-19 23:56:32
179619,11186,2,2024-01-19 22:25:21
179620,27140,48,2025-02-23 19:59:13
179621,19544,20,2023-08-19 19:23:45
179622,10855,32,2023-09-05 18:23:58
179623,14127,47,2025-04-03 17:03:54
179624,26948,33,2024-12-09 05:40:25
179625,36401,33,2023-05-19 19:49:01
179626,46259,43,2023-04-16 17:33:35
179627,17596,52,2023-11-03 02:37:23
179628,31239,5,2025-07-20 23:43:27
179629,45975,14,2025-05-31 18:20:22
179630,5394,9,2025-10-12 06:39:03
179631,38030,28,2025-09-29 03:35:19
179632,10210,13,2024-10-25 10:08:42
179633,12400,55,2024-09-19 03:02:37
179634,32008,38,2025-07-06 18:59:52
179635,43684,3,2025-08-04 09:50:19
179636,6357,12,2024-04-29 18:44:44
179637,955,45,2023-04-24 17:01:52
179638,35840,55,2025-05-11 20:51:46
179639,26544,26,2025-12-05 16:05:32
179640,12896,46,2025-09-13 21:40:19
179641,11574,40,2025-03-18 06:26:17
179642,4239,38,2026-02-17 22:52:53
179643,22036,10,2023-07-10 14:28:33
179644,29328,14,2025-03-30 20:30:28
179645,45886,22,2024-04-10 21:34:39
179646,42110,23,2026-02-20 00:33:04
179647,3822,37,2024-11-15 17:52:01
179648,28339,31,2024-12-02 14:12:28
179649,23205,50,2023-10-04 14:42:16
179650,44545,36,2023-12-04 12:08:49
179651,48850,43,2025-07-13 08:13:06
179652,41242,38,2025-11-03 01:57:38
179653,1711,17,2025-04-21 04:36:23
179654,48651,31,2024-03-13 09:50:13
179655,9915,56,2023-05-02 22:54:02
179656,41371,50,2025-04-13 19:35:00
179657,2053,49,2025-03-10 22:09:29
179658,7113,55,2023-05-24 13:31:56
179659,34071,31,2024-11-01 19:38:26
179660,43703,47,2024-02-28 17:50:21
179661,7049,30,2026-02-28 22:26:20
179662,30802,33,2025-09-14 11:46:23
179663,35979,18,2026-02-26 11:53:52
179664,39042,22,2024-03-30 15:02:30
179665,40481,9,2023-10-12 20:57:36
179666,36245,3,2023-09-01 08:52:38
179667,35533,48,2023-03-31 06:46:44
179668,4590,51,2023-07-02 19:05:31
179669,17324,21,2023-06-14 06:07:06
179670,37084,11,2024-02-18 22:44:13
179671,22997,19,2025-01-05 02:28:29
179672,22828,52,2026-01-17 17:48:34
179673,29881,44,2025-09-30 18:44:47
179674,40280,41,2025-03-08 09:13:03
179675,45343,41,2025-11-24 07:27:29
179676,4377,8,2023-12-03 13:52:13
179677,2783,55,2023-04-13 09:15:15
179678,48515,9,2024-07-30 05:05:52
179679,46868,57,2023-08-14 16:14:56
179680,3877,51,2023-11-30 23:15:10
179681,48450,16,2024-10-24 20:50:35
179682,49019,33,2025-06-28 11:36:05
179683,6944,35,2023-03-17 19:36:38
179684,16714,26,2025-08-20 15:05:06
179685,4843,6,2025-09-09 07:47:37
179686,24536,13,2023-04-25 07:14:48
179687,23400,38,2023-11-26 02:14:03
179688,7165,58,2025-08-23 18:38:36
179689,33894,33,2025-08-27 14:24:07
179690,5052,36,2023-05-30 23:53:42
179691,10041,42,2024-04-10 04:23:24
179692,21641,55,2025-07-25 02:36:22
179693,25438,28,2026-01-05 11:08:13
179694,28247,28,2023-08-24 20:30:59
179695,25646,48,2025-08-10 19:02:03
179696,5634,2,2023-03-31 10:30:09
179697,6749,13,2025-12-13 23:24:40
179698,29102,13,2023-06-06 09:18:05
179699,36552,16,2025-04-02 11:59:23
179700,43167,7,2025-04-10 20:09:26
179701,29854,17,2026-01-21 19:16:21
179702,25807,21,2023-10-27 23:19:12
179703,49769,44,2025-11-04 14:17:54
179704,47019,12,2024-05-11 07:54:49
179705,23969,32,2024-10-20 01:03:15
179706,36402,56,2025-04-25 07:38:59
179707,47893,44,2023-07-22 17:34:22
179708,22418,38,2023-07-25 03:15:26
179709,45763,57,2025-07-21 07:01:16
179710,47382,38,2025-04-30 22:02:41
179711,38975,49,2024-07-10 11:52:29
179712,14466,46,2023-09-04 14:20:43
179713,11616,6,2023-06-12 14:24:12
179714,15346,3,2023-12-21 04:40:54
179715,8688,45,2023-09-02 13:03:30
179716,16648,50,2023-08-27 10:26:49
179717,38762,26,2025-04-30 11:48:30
179718,29584,58,2025-03-20 11:50:49
179719,18699,42,2024-10-29 20:33:52
179720,23024,24,2023-03-13 22:46:10
179721,900,40,2024-02-18 17:29:02
179722,30217,8,2023-11-24 07:01:01
179723,8423,25,2023-10-29 10:35:18
179724,27702,20,2025-01-02 01:51:03
179725,26564,40,2023-11-01 01:43:34
179726,17080,18,2024-05-16 18:54:28
179727,15216,24,2026-01-10 10:47:13
179728,30382,47,2025-12-18 06:29:50
179729,576,60,2024-10-08 01:03:13
179730,4286,39,2025-04-23 21:04:15
179731,12097,15,2024-11-28 21:24:44
179732,32822,4,2025-10-04 17:26:50
179733,24820,50,2024-12-31 13:24:55
179734,24796,35,2024-08-01 23:23:40
179735,34790,2,2024-10-26 13:34:39
179736,37977,7,2025-04-28 10:28:51
179737,23087,34,2025-11-23 16:40:29
179738,46562,24,2025-10-24 16:24:09
179739,20238,7,2024-09-15 21:50:18
179740,9044,17,2025-04-02 13:39:43
179741,2075,44,2024-11-23 00:30:50
179742,31164,19,2026-02-09 17:11:54
179743,30799,17,2024-12-11 15:04:05
179744,5251,23,2025-12-19 14:24:05
179745,42833,58,2024-04-23 07:41:09
179746,6682,7,2024-07-27 16:48:18
179747,5971,52,2023-03-29 04:27:12
179748,35,32,2025-08-05 01:27:42
179749,3645,4,2025-12-31 17:27:50
179750,33963,53,2026-02-26 12:04:24
179751,19022,42,2024-09-28 18:59:18
179752,8565,43,2024-01-25 05:57:00
179753,2569,39,2024-05-15 06:16:41
179754,30156,12,2024-06-25 09:25:09
179755,34361,10,2024-02-07 08:18:54
179756,15570,59,2025-05-26 12:33:55
179757,34665,32,2024-02-04 18:37:59
179758,424,42,2025-12-25 07:21:36
179759,43068,8,2023-04-09 12:48:44
179760,6767,11,2025-09-18 09:42:17
179761,39049,37,2025-05-24 02:51:36
179762,39765,52,2023-05-15 08:30:07
179763,15248,58,2024-01-25 22:43:57
179764,9276,22,2025-01-25 12:18:40
179765,28639,48,2024-07-26 20:46:39
179766,10457,40,2023-07-04 08:38:25
179767,48578,20,2024-06-23 14:02:07
179768,33202,6,2025-06-30 14:53:16
179769,17929,13,2023-05-10 10:15:11
179770,11487,7,2024-04-11 11:36:09
179771,46457,22,2023-03-24 11:41:15
179772,35617,38,2025-05-13 20:12:23
179773,31356,30,2023-12-29 19:42:36
179774,47986,57,2025-09-14 03:47:14
179775,18486,56,2025-09-18 14:29:29
179776,17978,43,2025-06-24 11:04:26
179777,34371,53,2024-01-04 18:39:49
179778,28440,60,2024-12-24 08:08:55
179779,10296,33,2026-02-17 01:22:52
179780,44628,14,2025-03-14 20:45:00
179781,41097,25,2024-11-24 10:18:15
179782,14321,11,2024-02-16 07:18:57
179783,17926,46,2023-05-27 03:06:53
179784,44599,57,2025-06-05 10:28:54
179785,24595,3,2024-08-25 11:04:33
179786,48209,4,2024-10-28 06:24:38
179787,20988,14,2023-05-23 17:08:53
179788,9220,1,2025-03-24 19:02:18
179789,41421,52,2024-10-09 09:50:35
179790,9009,38,2025-02-07 04:03:44
179791,48051,60,2024-10-05 03:30:07
179792,34641,13,2023-07-03 15:09:52
179793,5059,53,2023-12-16 22:12:48
179794,31730,15,2023-05-30 18:02:15
179795,27448,25,2025-07-19 11:21:43
179796,16391,21,2023-11-05 16:34:44
179797,36393,14,2024-08-17 03:41:26
179798,47074,28,2024-03-16 00:32:49
179799,13078,46,2024-01-14 22:56:42
179800,13984,31,2024-10-23 15:02:19
179801,37863,22,2023-06-05 10:08:33
179802,26128,35,2025-09-23 01:58:56
179803,20370,22,2024-09-06 19:44:49
179804,35615,36,2026-01-28 03:04:50
179805,5285,43,2025-08-22 01:13:43
179806,34215,48,2024-03-18 03:44:20
179807,36213,42,2024-06-19 20:17:55
179808,29005,26,2025-01-10 11:57:11
179809,27612,38,2024-12-15 05:26:10
179810,37077,17,2023-10-31 03:12:35
179811,7636,56,2023-10-21 20:51:44
179812,6696,10,2024-03-06 07:28:41
179813,25400,41,2023-09-30 06:30:23
179814,9091,22,2023-10-03 04:09:18
179815,17985,9,2023-10-05 19:59:50
179816,49657,46,2025-03-25 10:51:37
179817,8311,42,2024-10-15 23:30:20
179818,47983,10,2023-10-03 03:38:34
179819,46783,40,2024-02-17 14:04:25
179820,30216,1,2024-08-04 07:50:50
179821,6062,13,2023-07-02 05:06:06
179822,37724,42,2025-08-30 22:25:07
179823,47788,1,2023-11-12 15:12:52
179824,24729,46,2023-09-08 15:14:24
179825,49166,18,2025-05-12 12:29:14
179826,28341,8,2025-12-22 10:05:38
179827,16748,32,2024-04-01 16:14:12
179828,15064,59,2023-10-29 05:26:21
179829,26332,60,2025-08-07 23:17:26
179830,13330,46,2024-05-27 09:03:41
179831,30319,43,2023-03-03 14:14:56
179832,21317,10,2025-09-15 07:15:08
179833,36188,50,2023-03-04 21:49:02
179834,25723,23,2024-12-26 16:51:30
179835,32472,53,2024-07-08 12:05:42
179836,32064,24,2023-07-02 00:00:20
179837,5285,9,2023-03-21 08:50:05
179838,7451,56,2025-11-28 03:06:54
179839,8576,47,2025-10-06 17:34:01
179840,17998,43,2023-09-11 00:36:35
179841,13914,9,2023-06-30 00:20:44
179842,11150,25,2023-12-09 11:17:10
179843,42531,29,2025-03-29 10:37:35
179844,12307,45,2024-11-22 09:21:06
179845,44683,46,2023-10-08 02:56:42
179846,49965,58,2023-05-20 18:17:21
179847,46046,57,2023-12-10 20:46:30
179848,25968,9,2025-04-23 22:08:32
179849,25716,48,2025-07-18 04:02:47
179850,38511,59,2025-07-30 19:00:23
179851,45022,58,2025-12-22 08:59:46
179852,11634,28,2024-02-23 19:16:58
179853,36702,8,2024-01-16 14:54:26
179854,28546,43,2025-09-19 17:00:09
179855,27099,12,2025-02-11 20:04:50
179856,46175,36,2026-02-26 04:07:42
179857,18833,42,2024-02-12 22:44:38
179858,49208,53,2025-04-22 08:07:16
179859,5942,11,2024-01-15 04:43:23
179860,15335,52,2023-03-31 16:38:47
179861,41894,19,2024-04-03 22:21:05
179862,11307,34,2025-02-21 16:07:29
179863,16987,24,2024-11-02 06:09:45
179864,24783,25,2024-10-30 05:58:25
179865,256,10,2024-01-03 12:53:51
179866,694,25,2023-05-29 01:55:44
179867,27162,4,2024-07-29 17:54:08
179868,28221,53,2024-10-20 14:42:41
179869,46535,55,2023-04-29 14:31:47
179870,21487,29,2024-10-24 16:54:27
179871,22229,15,2023-03-04 15:22:10
179872,6784,39,2024-06-19 22:40:40
179873,6659,13,2023-11-17 19:10:53
179874,19105,45,2025-11-04 23:42:14
179875,18328,38,2023-07-27 23:33:19
179876,44486,42,2025-12-12 13:00:55
179877,1459,51,2025-10-23 12:09:57
179878,21828,18,2024-09-02 07:31:30
179879,31054,40,2025-10-08 03:41:48
179880,20905,24,2025-08-10 08:20:36
179881,33044,27,2024-12-28 21:55:45
179882,13179,47,2023-06-09 09:14:19
179883,37311,57,2024-10-29 18:47:49
179884,47843,50,2025-04-18 07:14:42
179885,11931,29,2026-02-06 20:29:10
179886,1070,21,2024-10-31 01:29:54
179887,39016,55,2025-07-07 22:42:20
179888,48882,43,2024-05-29 08:18:46
179889,5782,42,2026-01-05 22:42:06
179890,14578,27,2025-06-17 03:08:24
179891,46540,43,2024-02-27 06:57:46
179892,49142,3,2023-05-29 04:45:27
179893,1284,58,2023-03-07 22:20:10
179894,9258,55,2024-11-30 07:08:24
179895,19910,47,2025-09-28 09:12:10
179896,45527,28,2025-04-01 16:07:56
179897,7967,22,2023-10-22 02:57:47
179898,12536,41,2025-07-31 09:15:59
179899,40899,3,2024-01-25 03:07:05
179900,191,8,2023-09-12 23:32:48
179901,33178,14,2024-02-24 14:22:17
179902,19631,20,2025-11-03 08:40:58
179903,48924,43,2025-09-14 18:55:53
179904,47011,34,2023-08-27 22:02:28
179905,39285,45,2024-08-09 21:23:48
179906,10871,46,2024-11-03 17:46:12
179907,4870,6,2023-12-16 02:33:25
179908,15646,35,2025-05-06 23:45:50
179909,7369,27,2024-03-03 14:42:48
179910,12624,48,2026-01-15 00:44:32
179911,10713,17,2025-09-14 13:26:46
179912,5652,41,2023-12-03 11:27:56
179913,7948,21,2025-11-27 06:50:52
179914,33438,25,2024-05-13 05:43:24
179915,36180,55,2023-08-05 17:13:17
179916,27362,57,2024-04-29 11:59:02
179917,37479,40,2024-07-14 14:00:25
179918,9570,26,2025-03-08 12:51:51
179919,43573,15,2024-03-07 11:11:55
179920,21960,50,2023-07-17 09:07:36
179921,53,48,2023-11-09 10:27:23
179922,5733,4,2024-05-07 20:43:04
179923,40150,10,2024-11-20 23:49:08
179924,29697,43,2023-10-20 13:25:46
179925,4382,29,2025-02-20 06:26:54
179926,47658,54,2023-08-19 07:51:18
179927,10297,48,2023-09-09 18:31:15
179928,45960,36,2025-09-04 22:49:05
179929,12463,23,2025-07-26 06:52:35
179930,25698,36,2023-03-15 19:25:09
179931,16735,23,2025-05-03 13:05:04
179932,34675,23,2023-06-14 04:06:57
179933,12502,54,2025-10-14 21:52:25
179934,16607,15,2025-02-15 15:38:23
179935,43495,51,2025-06-03 08:06:53
179936,12610,27,2023-03-25 08:19:09
179937,22400,24,2025-02-22 17:09:16
179938,33784,45,2025-03-25 01:51:07
179939,35732,55,2024-11-08 15:04:33
179940,42845,1,2023-04-24 01:20:03
179941,44156,21,2024-04-06 07:34:53
179942,33302,2,2023-12-09 02:31:01
179943,33651,36,2023-11-12 06:27:51
179944,16324,54,2025-08-17 03:25:08
179945,43142,60,2025-03-23 14:58:47
179946,1364,23,2023-12-30 04:07:06
179947,13868,25,2024-03-27 16:44:18
179948,15646,38,2025-08-09 19:47:26
179949,16799,47,2026-02-01 05:30:04
179950,5666,53,2024-02-27 03:21:28
179951,43883,3,2023-11-02 09:39:41
179952,15520,25,2025-09-16 20:00:13
179953,42130,30,2023-11-14 15:20:03
179954,1426,25,2023-06-17 14:06:19
179955,35948,45,2023-03-04 12:07:08
179956,7083,59,2024-01-03 08:14:58
179957,5370,54,2023-10-11 05:49:09
179958,14640,36,2024-04-02 06:56:22
179959,48157,42,2023-11-28 09:00:46
179960,36232,30,2024-10-10 14:17:53
179961,25779,8,2024-10-31 04:30:40
179962,3271,48,2025-03-24 04:33:39
179963,41651,5,2026-01-13 05:45:26
179964,9203,21,2025-02-03 02:38:21
179965,49621,4,2024-03-16 17:07:44
179966,43343,47,2024-05-05 16:16:32
179967,6616,30,2023-03-25 22:56:50
179968,28024,39,2023-07-20 21:24:27
179969,11393,53,2023-11-20 14:11:04
179970,12876,47,2024-12-18 17:52:10
179971,32879,1,2024-02-10 05:41:21
179972,34721,27,2024-07-19 03:34:36
179973,44196,12,2023-04-21 21:45:51
179974,44144,14,2023-06-19 19:33:52
179975,3638,47,2025-02-07 07:20:48
179976,28775,13,2024-11-02 04:03:05
179977,42150,42,2025-05-03 22:02:31
179978,15480,31,2025-06-30 00:38:32
179979,26015,40,2024-01-15 03:31:31
179980,48892,28,2024-05-12 22:31:50
179981,211,20,2025-06-09 20:47:59
179982,23402,6,2023-12-12 00:38:19
179983,19314,5,2025-10-17 15:25:35
179984,28455,23,2025-08-18 19:38:17
179985,24956,27,2026-02-17 22:46:52
179986,29072,15,2026-01-30 03:06:50
179987,23357,28,2025-10-08 08:37:44
179988,29047,42,2026-01-17 08:42:41
179989,46727,8,2024-07-04 21:25:02
179990,4806,17,2026-01-18 23:46:26
179991,17921,35,2025-05-08 14:53:59
179992,42083,34,2024-07-27 21:26:53
179993,36965,48,2024-05-08 23:12:46
179994,3994,49,2024-03-01 14:22:05
179995,19757,55,2023-04-18 11:43:26
179996,45553,18,2023-05-20 07:52:49
179997,38549,36,2026-01-18 03:24:52
179998,2313,28,2024-06-25 13:21:52
179999,32641,39,2023-09-24 10:37:18
180000,31433,18,2025-12-17 14:52:20
180001,13071,52,2023-07-31 11:32:30
180002,18875,55,2024-11-07 04:45:00
180003,2955,16,2024-01-26 14:19:18
180004,21216,53,2023-11-17 15:20:54
180005,21777,47,2023-03-05 22:27:55
180006,5605,54,2025-12-15 07:04:55
180007,46479,53,2025-05-01 06:35:08
180008,46759,24,2024-02-01 23:53:00
180009,27485,22,2025-12-20 05:17:39
180010,33708,23,2024-01-26 16:07:22
180011,5549,38,2023-10-09 18:30:55
180012,648,52,2024-03-24 05:11:30
180013,18035,15,2024-04-07 05:12:59
180014,12790,29,2026-02-07 13:16:38
180015,41829,24,2026-02-19 23:18:40
180016,17533,49,2025-06-23 17:10:06
180017,26025,52,2023-06-24 08:42:14
180018,9627,58,2025-01-10 18:42:52
180019,19382,22,2024-03-01 14:27:14
180020,46464,37,2023-03-05 00:26:37
180021,7257,21,2025-09-30 11:34:59
180022,37750,28,2025-03-05 13:22:00
180023,41130,44,2025-10-18 17:34:38
180024,26238,6,2024-09-29 23:02:10
180025,41014,37,2023-10-13 00:34:24
180026,4675,45,2024-11-25 18:20:22
180027,15257,17,2024-02-01 01:16:36
180028,25337,49,2023-09-11 18:17:36
180029,38450,44,2024-05-30 14:32:49
180030,29143,58,2024-11-20 13:30:41
